id,company_name,position_title,quota,salary_amount,salary_type,work_type,location,tags,description_html,api_url
1252,บริษัท ไซเบอร์ตรอน จำกัด,Cybersecurity Analyst,3,200.0,บาท/วัน,On-Site,"Cybertron Co., Ltd.","cybersecurity, Trainee, CybersecurityIntern  , SOCInternship","<p><strong>Learn and assist in analyzing information security threats</strong></p><p>For example, reviewing alerts, distinguishing real vs. false incidents, and understanding basic attack behaviors.</p><p><strong>Assist in prioritizing incidents (Incident Prioritization)</strong></p><p>Including preparing initial incident reports under the guidance of a mentor.</p><p><strong>Support in providing guidance on information security threats</strong></p><p>Help prepare information or solution suggestions for the team or clients.</p><p><strong>Assist in monitoring and coordinating tasks to meet SLA requirements</strong></p><p>Such as updating task status and ensuring completeness within the set timeframe.</p><p><strong>Study new threat patterns and characteristics</strong></p><p>Keep up-to-date with cybersecurity trends, vulnerabilities, tools, and new attack methods for practical application in work.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1252
1256,บริษัท ปูนซิเมนต์ไทย จำกัด (มหาชน),Technology Analyst Intern (IP Managaement Team),1,500.0,บาท/วัน,On-Site,บริษัท ปูนซิเมนต์ไทย จำกัด (มหาชน) สำนักงานใหญ่ ,,"<p><br></p><p><strong>Responsibilities : </strong></p><p><br></p><ul><li>Maintain and update IP databases, ensuring data accuracy and proper documentation.</li><li>Use basic programming skills to organize, clean, and visualize IP-related data for reporting.</li><li>Assist in creating simple automation tools or scripts to improve workflow efficiency.</li><li>Conduct basic patent and technology research and prepare related summaries.</li><li>Support coordination with internal teams to collect required IP information.</li><li>Assist with routine documentation, reporting, and administrative tasks for the IP team.</li></ul><p><br></p><p><strong>Qualifications : </strong></p><p><br></p><ul><li>Basic Programming Skills (for IP/Data support)</li><li>Python (for data cleaning, automation scripts, simple analysis)</li><li>SQL (for basic querying, filtering, and extracting data from databases)</li><li>Excel automation (functions, formulas, optional VBA is a plus)</li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1256
1260,บริษัท สมาร์ทชิฟท์โซลูชั่น จำกัด,Full Stack Developer Intern,4,400.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"UX/UI, Software Engineer, Bangkok, Kotlin, Frontend, Backend, Developer, web application, FullStack, AI, software development, typescript, React, PostgreSQL, Grails","<h1><strong>💻 The Role: Building &amp; Innovating</strong></h1><p>As a Full-Stack Developer Intern, you'll be involved in all phases of the development lifecycle, from frontend interface design to backend data management and AI integration.</p><ul><li><strong>Full-Stack Power:</strong> Work with modern stacks like Next.js, TypeScript, Kotlin, Spring Boot, Grails, and PostgreSQL.</li><li><strong>AI Integration: </strong>Contribute to integrating cutting-edge technologies like ChatGPT and Gemini into business consultancy tools, turning raw data into actionable intelligence.</li><li>You'll receive real <strong>mentorship </strong>in debugging, optimization, and full-stack best practices while working closely with our experienced team leads and project managers.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1260
1263,บริษัท พรีโมเวิร์ล จำกัด,Software Developer,1,500.0,บาท/วัน,Hybrid,สำนักงานใหญ่ (สีลม กทม),"Intern, C#,  Android, Golang, Java, JavaScript, Frontend, ReactJS, Mobile, SQL, nodeJS, Backend, Developer, Programmer, NextJS, React-native, web application, startup, FullStack, Python, angular, css, software development, Web Developer, .NET, Back-End, Font-end, html, SQL , React","<p><strong>Role overview</strong></p><ul><li>Work with real startup guru, develop real software</li></ul><p><br></p><p><strong>Responsibilities</strong></p><ul><li>Our clients are large famous enterprises</li><li>Full Stack: mobile application (iOS and Android), web application, back end development, Amazon Web Service</li><li>Full Stack: select what you like or what you want to gain experience in; Swift, Kotlin, reactnative.js, angular.js, node.js, html 5, java script, SQL database</li><li>Learn how to work in agile product development process: Scrum and ScrumBan</li><li>Work in team environment with full-time developers</li><li>Write Unit Test</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1263
1264,บริษัท พรีโมเวิร์ล จำกัด,Business Development,1,500.0,บาท/วัน,On-Site,สำนักงานใหญ่ (สีลม กทม) ,"Bangkok, Business, Business Development, startup",<p><strong>Role overview</strong></p><ul><li>Analyze customer needs and to create solutions that will help customers meet their business objectives using PRIMO platform</li></ul><p><br></p><p><strong>Responsibilities</strong></p><ul><li>Support sales and marketing to create pitching slides.</li><li>Coordinate with clients and related parties.</li><li>Support new initiatives for the team.</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1264
1265,บริษัท พรีโมเวิร์ล จำกัด,Software Business Analyst (Product Manager),1,500.0,บาท/วัน,Hybrid,สำนักงานใหญ่ (สีลม กทม),"Bangkok, Data Analyst, Strategy, agile, Business Analyst, startup, ux, system Analysis, Data Analytics ","<p><strong>Role overview</strong></p><ul><li>Engage enterprises, analyze and understand business/users requirements</li></ul><p><br></p><p><strong>Responsibilities</strong></p><ul><li>Work in a multi-discipline agile product development team to represent customer demands and engage in any business-related process</li><li>Work with designers to create user stories, user-journey that represent needs of customers and their end-users</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1265
1268,บริษัท ทรูเวฟ (ประเทศไทย) จำกัด,Fullstack developer ,4,250.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"Software Engineer, JavaScript, ReactJS, Developer, IT Security, FullStack, software development, Web Developer, typescript, Kubernetes, Docker","<p><strong>รายละเอียดงาน</strong></p><ul><li>ร่วมออกแบบและพัฒนา Web Application สำหรับ Propietary product ของเราภายในบริษัท</li><li>ร่วมพัฒนา Core Engine ของระบบที่จะวิจัยและใช้งานภายในผลิตภัณฑ์ของบริษัท</li><li>ออกแบบ พัฒนา ทดสอบ และดูแลระบบในระดับ API, Framework, Database, Network และส่วนย่อยอื่น ๆ ที่จำเป็น</li><li>วิเคราะห์ปัญหาและสามารถแก้ไขปัญหาที่เกี่ยวข้องได้ในองค์รวม</li><li>ทำงานประสานร่วมกับทีมอื่น เช่น Data science, QA, Designer เพื่อสร้างผลงานที่มีคุณภาพและทำให้ผู้ใช้งานได้อย่างมีประสิทธิภาพ</li><li>ทำงานในรูปแบบ team squad เป็นกลุ่มเพื่อทำงานพัฒนาอย่างรวดเร็ว</li><li>เราใช้ Tools และมีการพัฒนาด้วย stack, engineering ที่ทันสมัย</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1268
1271,บริษัท ทรูเวฟ (ประเทศไทย) จำกัด,Data science,4,250.0,บาท/วัน,Hybrid,บริษัท ทรูเวฟ (ประเทศไทย) สำนักงานใหญ่,"Data, Data Analyst, data science, Developer, Data Engineer, Python, AI, Data Pipeline, API, deep learning, AI/ML/DL, RAG, Data Visualization, AI Engineer","<ul><li><strong>Data Preparation &amp; Analysis:</strong>&nbsp;รวบรวม ทำความสะอาด และเตรียมข้อมูล (Data Wrangling) เพื่อใช้ในการเทรนโมเดล ถือเป็นงานหลักที่จะช่วยสร้างพื้นฐานที่แข็งแกร่ง</li><li><strong>Assist in Model Development:</strong>&nbsp;ช่วยทีมในการสร้างและทดสอบ Machine Learning Models (ทั้งแบบดั้งเดิมและ Deep Learning) โดยใช้ Python Frameworks ต่างๆ</li><li><strong>Explore GenAI &amp; LLMs:</strong>&nbsp;ทดลองใช้งานและประเมินผลลัพธ์จาก Large Language Models (LLMs) ที่ development ขึ้นมา</li><li><strong>Visualization &amp; Reporting:</strong>&nbsp;สร้าง Dashboard หรือกราฟสรุปผลการวิเคราะห์ข้อมูล เพื่อช่วยให้ทีมเข้าใจประสิทธิภาพของโมเดลได้ง่ายขึ้น</li><li><strong>Continuous Learning:</strong>&nbsp;ศึกษาเครื่องมือและเทคนิคใหม่ๆ อยู่เสมอ (เช่น RAG เบื้องต้น, AI Tools ใหม่ๆ)</li><li>ทำงานร่วมกับ platform development/Core engine ในการใช้งาน model ที่สร้างและพัฒนาขึ้นมา</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1271
1276,บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),Junior Software Development,2,300.0,บาท/วัน,On-Site,หน่วยงาน Technology Solutions (TS) ชั้น 19 ,,"<p><strong>Responsibilities:</strong></p><p><br></p><p>&nbsp;* Assist senior developers in the design, development, and implementation of software applications related to real estate, such as Mobile App or IoT.</p><p><br></p><p>&nbsp;* Participate in all phases of the software development lifecycle, including requirements gathering, design, coding, testing, and deployment.</p><p><br></p><p>&nbsp;* Write clean, efficient, and well-documented code using appropriate programming languages and frameworks.</p><p><br></p><p>&nbsp;* Collaborate with other developers, designers, and project managers to deliver high-quality software solutions.</p><p><br></p><p>&nbsp;* Learn and apply new technologies and development practices to improve software development skills.</p><p><br></p><p>&nbsp;* Contribute to the development and maintenance of technical documentation.</p><p><br></p><p>&nbsp;* Assist in troubleshooting and resolving software defects.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1276
1278,บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),Junior Product Owner,1,300.0,บาท/วัน,On-Site,หน่วยงาน Technology Solutions (TS) ชั้น 19 ,#Flutter #AI #Rust #IoT#Scala #Dart,"<p><strong>Responsibilities:</strong></p><p><br></p><p>&nbsp;* Assist the Digital Product Owner in defining and prioritizing product features and user stories for digital products related to real estate, such as mobile apps, or loyalty program, or IoT.</p><p><br></p><p>&nbsp;* Conduct market research and competitive analysis to identify trends and opportunities in the real estate technology space.</p><p><br></p><p>&nbsp;* Gather and analyze user feedback to understand user needs and pain points.</p><p><br></p><p>&nbsp;* Collaborate with cross-functional teams, including developers, designers, and marketing, to ensure the successful launch and iteration of digital products.</p><p><br></p><p>&nbsp;* Assist in creating and maintaining product documentation, including product roadmaps, user stories, and release notes.</p><p><br></p><p>&nbsp;* Participate in product backlog grooming and sprint planning sessions.</p><p><br></p><p>&nbsp;* Learn about agile development methodologies and product management best practices.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1278
1285,บริษัท จีเอเบิล จำกัด (มหาชน),Application Developer (ฺBlendata Team),2,500.0,บาท/วัน,Hybrid,Blendata (G-Able Group),"Developer, Scala, Java , Bigdata","<p><strong>About Us:</strong></p><p>Join Blendata, a deep tech company and a leading provider of Big Data analytics and Data Lakehouse solutions. We are at the forefront of transforming how businesses harness data, delivering innovative solutions that drive measurable results. Our team thrives on collaboration, technical excellence, and a passion for solving complex problems.</p><p><br></p><p><strong>Key Responsibilities:</strong></p><ul><li>Assist in designing and coding Java/Scala-based applications.</li><li>Collaborate with the development team to test and debug software.</li><li>Learn to implement best practices for application performance and scalability.</li><li>Participate in code reviews and knowledge-sharing sessions.</li><li>Support the maintenance and documentation of existing software.</li></ul><p><br></p><p><strong>Qualifications:</strong></p><ul><li>Currently pursuing a degree in Computer Science, Software Engineering, or a related field.</li><li>Familiarity with programming languages such as Java or Scala.</li><li>Interest in learning about Big Data and distributed systems.</li><li>Strong problem-solving and communication skills.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1285
1287,บริษัท อินโนเวซีฟ จำกัด,Mobile Developer,1,4000.0,บาท/เดือน,Work From Home,สำนักงานใหญ่,"Mobile, Flutter","<p>- ฝึกการพัฒนาแอปพลิเคชั่นด้วยรูปแบบของ Agile Development โดยจะมีทั้งโปรเจคจำลองที่จะได้ทดลองการทำงานเป็น Mobile Developer ทุกส่วนด้วยตัวเอง</p><p>- ฝึกวางแผนงาน การออกแบบ การดูแลแอปพลิเคชัน และการสื่อสารระหว่างทีมพัฒนา และจะได้ร่วมพัฒนาโปรเจคที่มีลูกค้าใช้งานจริงกับทางทีมพัฒนาของบริษัท</p><p><br></p><p><strong>ขอบเขตการฝึกงาน</strong></p><p>- งานที่ได้รับมอบหมายจะเกี่ยวข้องกับ</p><p>ตำแหน่ง Mobile Developer เท่านั้น</p><p>- ฝึกการพัฒนาแอปพลิเคชั่นมือถือด้วย Flutter</p><p>- ฝึกการจัดการและดูแลโปรเจคด้วย Git</p><p>- ฝึกการวางแผนงานด้วยโปรแกรม <span style=""color: rgb(31, 107, 192);"">Miro.com</span>, <span style=""color: rgb(31, 107, 192);"">Plane.so</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1287
1289,บริษัท อินโนเวซีฟ จำกัด,Backend Developer,1,4000.0,บาท/เดือน,Work From Home,สำนักงานใหญ่,"Golang, Back-End","<p>สามารถทำงานตาม task ที่ได้รับมอบหมายได้สำเร็จ</p><p>1. ทำ rest api หรือ grpc ตาม design ได้</p><p>2. ออกแบบ database&nbsp;</p><p>3. เข้าใจ business domain</p><p>4. เข้าใจ hexagonal architecture, clean architecture</p><p><br></p><p><strong>ขอบเขตการฝึกงาน</strong></p><p>- งานที่ได้รับมอบหมายจะเกี่ยวข้องกับ</p><p>ตำแหน่ง Backend Developer เท่านั้น</p><p>- ภาษา go version &gt;= 1.19</p><p>- ใช้ echo เป็น web framework</p><p>- ใช้ lib sqlx เป็น lib ในการเชื่อมต่อและใช้คำสั่งกับ database <span style=""color: rgb(31, 107, 192);"">https://github.com/jmoiron/sqlx</span></p><p>- database ใช้ postgres และ mongo</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1289
1290,บริษัท อินโนเวซีฟ จำกัด,Frontend Developer,2,4000.0,บาท/เดือน,Work From Home,สำนักงานใหญ่,"Frontend, ReactJS","<h1><strong style=""color: rgb(8, 8, 9);"">Frontend Developer</strong></h1><p><strong>&nbsp;</strong></p><p>- ทำงานกับทีมทำงานของบริษัทที่ทำโครงการของลูกค้าจริงๆ</p><p>แก้ปัญหาจริงๆ ได้เจอสภาวะความกดดันจริงๆ</p><p>- นักศึกษาจะถูกพัฒนาให้สามารถทำงานได้ในรูปแบบเดียวกับที่พนักงานประจำทำ</p><p>และสามารถส่งมอบงานที่ได้รับมอบหมายได้ตามกรอบเวลาที่กำหนด</p><p>อีกทั้งยังต้องมีคุณภาพงานที่ไม่ต่างจากพนักงานประจำ</p><p>- นักศึกษาจะได้เรียนรู้การเอาตัวรอดในโลกของการทำงานจริงๆ</p><p>เช่น การทำงานจริงๆต้องมีวิธีการจัดการกับ เวลา อารมณ์ และความเครียด</p><p><br></p><p>* ทุกสถานการณ์ที่นักศึกษาต้องเจอ จะมีพี่เลี้ยงคอยดูแลอยู่เสมอ</p><p>พร้อมทั้งให้เทคนิคและวิธีการ เพื่อให้บรรลุเป้าหมายของการฝึกงาน&nbsp;</p><p><br></p><p><strong>ขอบเขตการฝึกงาน</strong></p><p>- งานที่ได้รับมอบหมายจะเกี่ยวข้องกับ</p><p>ตำแหน่ง Frontend Developer เท่านั้น</p><p>- React/NextJS</p><p>- Typescript</p><p>- Figma</p><p>- Miro</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1290
1308,บริษัท บิลค์ วัน กรุ๊ป จำกัด,Software Developer Trainee,4,500.0,บาท/วัน,Hybrid,บริษัท บิลค์ วัน กรุ๊ป จำกัด (สำนักงานใหญ่),,"<p><strong>About the Role</strong>:</p><p>We are seeking a passionate Developer Trainee with a keen interest in web application development. This role is ideal for those looking to build a solid foundation in software engineering, particularly in C# .NET Core for backend development, Angular for frontend construction, and database management using MS SQL and/or PostgreSQL. You will also gain hands-on experience with version control using Git.</p><p><br></p><p><strong>Key Responsibilities</strong>:</p><ul><li>Assist in developing and maintaining web applications using C# .NET Core and Angular.</li><li>Contribute to backend development, ensuring efficient server-side functionality.</li><li>Participate in frontend development to create a responsive and intuitive user interface.</li><li>Work with databases (MS SQL and PostgreSQL) for data storage, retrieval, and manipulation.</li><li>Utilize Git for version control and source code management.</li><li>Collaborate with cross-functional teams to understand requirements and deliver solutions.</li><li>Engage in code reviews and adhere to best coding practices.</li><li>Actively participate in learning opportunities to gain expertise in web application development.</li></ul><p><br></p><p><strong>Qualifications:</strong></p><ul><li>Currently pursuing or recently completed a degree in Computer Science, Software Engineering, or a related field.</li><li>Basic understanding of C# .NET Core and Angular.</li><li>Familiarity with database technologies such as MS SQL or PostgreSQL.</li><li>Exposure to Git or similar version control systems.</li><li>Strong problem-solving skills and attention to detail.</li><li>Eagerness to learn and grow in a dynamic team environment.</li><li>Effective communication and collaboration skills.</li></ul><p><strong>Office Location</strong></p><p><a rel=""noopener noreferrer"" href=""https://maps.google.com/?cid=15277578628171555518"">https://maps.google.com/?cid=15277578628171555518</a></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1308
1320,บริษัท  ซี.เจ. เอ็กซ์เพรส กรุ๊ป จำกัด,AI – Computer Vision,1,,บาท/เดือน,Hybrid,"CJ Express Group Co., Ltd.","Intern, developer, python, AI, machine learning, computer vision, yolo, google cloud platform, Pytorch","<p><strong style=""color: rgb(66, 66, 66);"">Job Description:</strong><span style=""color: rgb(66, 66, 66);"">&nbsp;We are seeking motivated AI Engineering Interns to join our team. This internship offers a unique opportunity to work on exciting projects, gain hands-on experience, and contribute to the development of advanced AI systems. </span></p><p><strong style=""color: rgb(66, 66, 66);"">Key Responsibilities:</strong></p><ul><li>Assist in the design, development, and implementation of AI application.</li><li>Collaborate with senior engineers to optimize and enhance existing AI solutions.</li><li>Stay updated on the latest AI trends and technologies.</li><li>Help in the documentation of AI projects and processes.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1320
1331,บริษัท อิคลิปส์ คอมพิวติ้ง (ประเทศไทย) จำกัด,Microsoft Power BI Developer,1,300.0,บาท/วัน,On-Site,สำนักงานใหญ่,,<ul><li>Design and create dashboards to support decision-making</li><li>Optimize data models and DAX formulas for accuracy</li><li>Ensure Data accuracy and reliability</li><li>Connect Power BI to various data sources</li><li>Support End-Users</li><li>Revise dashboards based on evolving needs and updated on Power BI enhancements</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1331
1332,บริษัท อิคลิปส์ คอมพิวติ้ง (ประเทศไทย) จำกัด,Microsoft Azure AI Developer,2,300.0,บาท/วัน,On-Site,สำนักงานใหญ่,,<ul><li>Design and develop AI solutions on Azure to solve business challenges</li><li>Build and deploy machine learning models and AI services</li><li>Create APIs and web services to integrate AI into existing applications</li><li>Ensure scalability and performance of AI models</li><li>Test and monitor AI solutions for accuracy and stability</li></ul><p><br></p>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1332
1337,บริษัท ดิจิโอ (ประเทศไทย) จำกัด,Software Quality Assurance (QA),1,,ไม่มีค่าตอบแทน,Hybrid,บริษัท ดิจิโอ (ประเทศไทย) จำกัด,"Intern, Bangkok, QA, Tester, Software QA, Software Tester",<ul><li>ศึกษากระบวนการทดสอบซอฟต์แวร์</li><li>ออกแบบและเขียน Test Case เพื่อตรวจสอบการทำงานของซอฟต์แวร์</li><li>ปฏิบัติงานอื่นๆ ตามที่ได้รับมอบหมาย</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1337
1343,ธนาคารแห่งประเทศไทย,Cyber Security (IT),1,450.0,บาท/วัน,On-Site,ธนาคารแห่งประเทศไทย สำนักงานใหญ่,,"<p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">โอกาสในการฝึกงานที่แบงก์ชาติ ที่นี่คุณจะได้พบกับประสบการณ์เหนือความคาดคิด</strong></p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">ได้ใช้ชีวิตอย่างมีความหมาย และสบายใจกับการดูแลที่อบอุ่นจากพี่ๆ Mentor</strong></p><p><br></p><p>- งานด้านการตรวจสอบและวิเคราะห์ Vulnerability Scanning เพื่อสแกนหาช่องโหว่ในระบบทดสอบ Basic Penetration Testing (ใน Lab): ทดลองโจมตีระบบจำลอง เช่น SQL Injection, XSS บน Web App ที่ตั้งค่าไว้เพื่อการเรียนรู้</p><p>- งานด้านการจัดทำเอกสารและมาตรฐาน Compliance Mapping: ศึกษาและทำ Mapping ระหว่างมาตรฐาน เช่น ISO 27001, NIST กับระบบที่ใช้งาน Policy Review: ศึกษาการจัดทำเอกสารนโยบายความปลอดภัยต่าง ๆ รวมถึงเหตุผล และ ความจำเป็นต่อองค์กร Risk Assessment Report: ศึกษาวิธีการทำรายงานการประเมินความเสี่ยงจากผลการสแกนช่องโหว่</p><p>- งานด้านการป้องกันและปรับปรุง Patch Management Assistance ศึกษาและสร้างสื่อประชาสัมพันธ์ เช่น Infographic หรือบทความสั้นเกี่ยวกับการป้องกันด้าน Cyber</p><p>- งานด้านการวิจัยและพัฒนา Threat Intelligence Research: ศึกษาเทรนด์ภัยคุกคามล่าสุดและสรุปเป็นรายงาน Tool Comparison: ทดลองและเปรียบเทียบเครื่องมือ Security เช่น Antivirus, SIEM, Endpoint Protection</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1343
1344,ธนาคารแห่งประเทศไทย,IT Infrastructure (IT),1,450.0,บาท/วัน,On-Site,ธนาคารแห่งประเทศไทย สำนักงานใหญ่,,"<p>ปี 1&nbsp;(1 ที่นั่ง)</p><p><br></p><p>แก้ไข</p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">โอกาสในการฝึกงานที่แบงก์ชาติ ที่นี่คุณจะได้พบกับประสบการณ์เหนือความคาดคิด</strong></p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">ได้ใช้ชีวิตอย่างมีความหมาย และสบายใจกับการดูแลที่อบอุ่นจากพี่ๆ Mentor</strong></p><p><br></p><p><span style=""color: rgb(33, 33, 33);"">- งานด้านการดูแลระบบพื้นฐาน (Infrastructure) Inventory Management: จัดทำรายการอุปกรณ์ IT เช่น Server, Network Device, PC พร้อมสถานะการใช้งาน Basic Monitoring: ฝึกใช้เครื่องมือ Monitoring เพื่อตรวจสอบสถานะระบบ System Architecture: เรียนรู้/จัดทำ System Diagram ของระบบ (เน้นด้าน Infra เช่น DNS / Time Server) Patch &amp; Update Tracking: ตรวจสอบและบันทึกสถานะการอัปเดต OS</span></p><p><span style=""color: rgb(33, 33, 33);"">- งานด้าน Client Management OS Deployment &amp; Imaging: เรียนรู้การติดตั้ง OS ผ่านเครื่องมือ เช่น SCCM Software Installation &amp; Configuration: ติดตั้งและตั้งค่าโปรแกรมพื้นฐานตามมาตรฐานองค์กร User Account Management (Test Env): ทดลองสร้างและจัดการบัญชีผู้ใช้ใน Active Directory (AD) หรือ Azure AD Endpoint Health Check: ตรวจสอบการตั้งค่า Infra &amp; Security Agent บน Server/Client และทำรายงานสถานะ</span></p><p><span style=""color: rgb(33, 33, 33);"">- งานด้านเอกสารและมาตรฐาน IT Asset Documentation: จัดทำ/ศึกษา เอกสารการใช้งานอุปกรณ์และคู่มือการตั้งค่า Configuration Policy Review: ตรวจสอบและปรับปรุงเอกสารนโยบาย</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1344
1345,ธนาคารแห่งประเทศไทย,IT Risk (Modeling),1,450.0,บาท/วัน,On-Site,ธนาคารแห่งประเทศไทย สำนักงานใหญ่,,"<p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">โอกาสในการฝึกงานที่แบงก์ชาติ ที่นี่คุณจะได้พบกับประสบการณ์เหนือความคาดคิด</strong></p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">ได้ใช้ชีวิตอย่างมีความหมาย และสบายใจกับการดูแลที่อบอุ่นจากพี่ๆ Mentor</strong></p><p><br></p><p>- ศึกษาการทำงาน Project based ที่นำข้อมูลที่มีปริมาณมาก มาวิเคราะห์เพื่อตอบโจทย์หรือสร้างเป็น</p><p>- ออกแบบเครื่องมือในการติดตามความเสี่ยงที่เกี่ยวข้องกับแบบจำลองความเสี่ยงด้านเครดิตที่สถาบันการเงินใช้ในการบริหารความเสี่ยง</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1345
1346,ธนาคารแห่งประเทศไทย,IT Audit (Fintech),1,450.0,บาท/วัน,On-Site,ธนาคารแห่งประเทศไทย สำนักงานใหญ่,,"<p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">โอกาสในการฝึกงานที่แบงก์ชาติ ที่นี่คุณจะได้พบกับประสบการณ์เหนือความคาดคิด</strong></p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">ได้ใช้ชีวิตอย่างมีความหมาย และสบายใจกับการดูแลที่อบอุ่นจากพี่ๆ Mentor</strong></p><p><br></p><p>- ศึกษาและวิเคราะห์ความเสี่ยงด้านเทคโนโลยีสารสนเทศ และความเสี่ยงจากภัยคุกคามไซเบอร์ รวมถึง ศึกษาติดตามพัฒนาการทางเทคโนโลยีใหม่ๆ ที่มีการนำมาใช้ในธุรกิจการเงินและการชำระเงิน เพื่อนำมาวิเคราะห์ความเสี่ยง และเสนอแนะนโยบาย แนวทางการกำกับดูแลที่เหมาะสมเท่าทันสถานการณ์และการเปลี่ยนแปลง</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1346
1357,บริษัท เดอะเรดคาร์บอน จำกัด,Data Analyst,1,,ไม่มีค่าตอบแทน,Hybrid,ปรับเปลี่ยนตามความเหมาะสม แต่เดินทางสะดวกตามแนว BTS,,"<p><strong>RESPONSIBILITY</strong></p><p>•Gather and clean data from various sources to ensure data quality</p><p>and accuracy.</p><p>•Implement data transformation and cleaning processes to ensure</p><p>data quality and consistency.</p><p>•Create meaningful and informative data visualizations and reports.</p><p>•Collaborate with business teams to understand their data needs</p><p>and provide relevant insights.</p><p>•Develop and maintain dashboards and reporting tools.</p><p>Conduct ad-hoc analysis to answer specific business questions</p><p><br></p><p><strong>QUALIFICATION</strong></p><p>•Well versed in programming languages such as Python, SQL,</p><p>and other relevant programming languages.</p><p>•Excellent problem-solving skills and attention to detail.</p><p>•Strong communication and teamwork skills.</p><p>•Ability to work in a fast-paced and dynamic environment.</p><p>•Have a growth mindset and willingness to learn new things and</p><p>share knowledge with others.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1357
1358,บริษัท เดอะเรดคาร์บอน จำกัด,Data Scientist,1,,ไม่มีค่าตอบแทน,Hybrid,ปรับเปลี่ยนตามความเหมาะสม แต่เดินทางสะดวกตามแนว BTS,,"<p>RESPONSIBILITY</p><p>•Work closely with business teams to uncover insight and opportunuties</p><p>to effectively solve business problems</p><p>•Gather requirements and build predictive machine learning models</p><p>to guide decision making process</p><p><br></p><p>QUALIFICATION</p><p>•Well versed in programming languages such as Python, SQL</p><p>•Proven experience building models, production deployment,</p><p>optimization and solving those problems at scale</p><p>•<span style=""color: rgb(5, 5, 5);"">Strong SQL skills.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Good understanding of distributed data systems, mathematics </span></p><p><span style=""color: rgb(5, 5, 5);""> such as linear algebra, statistics and probability.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Experience in implementing search, recommendation systems, </span></p><p><span style=""color: rgb(5, 5, 5);""> online experiments at scale, and MLOps is a big plus.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Have a growth mindset and willingness to learn new things and </span></p><p><span style=""color: rgb(5, 5, 5);""> share knowledge with others.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Great communication skills, organization skills, multitasking and teamwork.</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1358
